dateCrawled,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,postalCode
2016-03-06 16:46:26,7850,limousine,2009,manuell,102,leon,60000,3,benzin,seat,nein,91315
2016-03-06 16:46:27,995,limousine,1992,manuell,60,golf,150000,12,benzin,volkswagen,nein,21436
2016-03-06 16:46:30,6799,cabrio,2001,manuell,170,3er,150000,6,lpg,bmw,nein,22083
2016-03-06 16:46:36,1800,kleinwagen,2005,manuell,80,agila,150000,5,benzin,opel,nein,92431
2016-03-06 16:46:44,6900,kleinwagen,2009,automatik,97,fiesta,60000,5,benzin,ford,nein,40599
2016-03-06 16:46:45,7999,kleinwagen,2012,manuell,69,500,50000,10,benzin,fiat,nein,49632
2016-03-06 16:46:53,14900,limousine,2008,automatik,197,5er,150000,12,diesel,bmw,nein,63303
2016-03-06 16:46:59,850,kleinwagen,1997,manuell,55,twingo,150000,6,benzin,renault,nein,40599
2016-03-06 16:47:00,4600,kleinwagen,2007,manuell,80,corsa,70000,5,benzin,opel,nein,95119
2016-03-06 16:47:02,1990,kombi,1998,manuell,110,passat,150000,12,diesel,volkswagen,nein,59494
2016-03-06 16:47:04,1999,kleinwagen,2005,manuell,80,corsa,150000,3,benzin,opel,nein,53842
2016-03-06 16:47:05,2000,bus,1999,manuell,116,zafira,150000,6,benzin,opel,nein,47809
2016-03-06 16:47:06,6999,limousine,2007,manuell,116,a_klasse,50000,5,benzin,mercedes_benz,ja,85221
2016-03-06 16:47:06,26450,cabrio,1991,manuell,170,3er,150000,9,benzin,bmw,nein,83410
2016-03-06 16:47:07,5300,bus,2005,manuell,105,touran,150000,5,diesel,volkswagen,nein,38304
2016-03-06 16:47:08,4900,kombi,2005,automatik,224,a4,20000,11,diesel,audi,nein,89347
2016-03-06 16:47:14,2590,bus,2001,manuell,75,kangoo,100000,7,benzin,renault,nein,47269
2016-03-06 16:47:19,18400,limousine,2015,automatik,150,focus,10000,5,benzin,ford,nein,93055
2016-03-06 16:47:21,11990,kombi,2008,automatik,185,xc_reihe,150000,3,diesel,volvo,nein,2692
2016-03-06 16:47:22,8999,limousine,2011,manuell,116,ceed,90000,10,diesel,kia,nein,86153
2016-03-06 16:47:26,21500,suv,2015,manuell,136,andere,5000,3,diesel,opel,nein,64521
2016-03-06 16:47:34,2499,coupe,1994,manuell,140,3er,150000,8,benzin,bmw,ja,63179
2016-03-06 16:47:35,1200,limousine,2006,automatik,145,mondeo,150000,1,benzin,ford,ja,15537
2016-03-06 16:47:36,1300,kleinwagen,2000,manuell,50,polo,125000,2,benzin,volkswagen,nein,24850
2016-03-06 16:47:38,4199,limousine,2001,manuell,143,3er,150000,11,benzin,bmw,nein,86163
2016-03-06 16:47:40,7450,kombi,2006,automatik,231,5er,150000,12,diesel,bmw,nein,49843
2016-03-06 16:47:40,15990,kleinwagen,2009,manuell,211,cooper,70000,9,benzin,mini,nein,90766
2016-03-06 16:47:46,3900,limousine,2005,automatik,90,corolla,150000,11,diesel,toyota,nein,89275
2016-03-06 16:47:55,1000,kleinwagen,2003,manuell,75,clio,150000,2,benzin,renault,ja,47198
2016-03-06 16:48:01,2000,kleinwagen,2004,manuell,75,fabia,150000,12,benzin,skoda,nein,99086
2016-03-06 16:48:01,1350,bus,1998,manuell,116,sharan,150000,9,benzin,volkswagen,nein,79346
2016-03-06 16:48:02,17900,limousine,2007,automatik,231,7er,150000,7,diesel,bmw,nein,48161
2016-03-06 16:48:03,11500,cabrio,1983,manuell,105,andere,125000,7,benzin,fiat,nein,42389
2016-03-06 16:48:10,1250,kleinwagen,1997,manuell,125,a3,150000,10,benzin,audi,nein,10779
2016-03-06 16:48:10,13999,cabrio,2008,manuell,177,1er,90000,8,diesel,bmw,nein,64521
2016-03-06 16:48:14,17500,bus,2012,manuell,140,touran,80000,4,benzin,volkswagen,nein,8539
2016-03-06 16:48:14,9490,kleinwagen,2014,manuell,75,andere,20000,11,benzin,mazda,nein,95444
2016-03-06 16:48:21,1800,kleinwagen,2000,manuell,60,polo,150000,10,benzin,volkswagen,nein,72766
2016-03-06 16:48:22,8200,kleinwagen,2011,manuell,86,ibiza,40000,9,benzin,seat,nein,38179
2016-03-06 16:48:25,250,kleinwagen,1994,manuell,60,astra,150000,2,benzin,opel,nein,26683
2016-03-06 16:48:29,1900,limousine,2000,automatik,136,vectra,100000,1,benzin,opel,nein,27749
2016-03-06 16:48:33,8800,bus,2008,manuell,136,andere,150000,4,diesel,citroen,nein,96164
2016-03-06 16:48:36,200,kleinwagen,1995,manuell,0,corsa,150000,1,benzin,opel,nein,65795
2016-03-06 16:48:37,3290,bus,2006,manuell,111,scenic,150000,3,lpg,renault,nein,59302
2016-03-06 16:48:40,2600,limousine,1996,manuell,235,5er,150000,10,benzin,bmw,nein,71263
2016-03-06 16:48:43,27500,coupe,2013,automatik,211,tt,30000,7,benzin,audi,nein,86972
2016-03-06 16:48:46,800,kleinwagen,1999,automatik,40,fortwo,150000,12,benzin,smart,ja,15711
2016-03-06 16:48:49,10500,bus,2011,manuell,131,scenic,50000,1,benzin,renault,nein,59423
2016-03-06 16:48:52,2050,bus,1997,automatik,115,sharan,150000,6,benzin,volkswagen,ja,49191
2016-03-06 16:48:52,3750,kleinwagen,2004,manuell,90,one,150000,12,benzin,mini,nein,86956
2016-03-06 16:48:59,2000,kombi,2000,manuell,90,andere,150000,7,lpg,peugeot,nein,29221
2016-03-06 16:49:00,1500,kleinwagen,2002,manuell,60,twingo,150000,3,benzin,renault,nein,55411
2016-03-06 16:49:00,7490,kleinwagen,2011,manuell,65,polo,125000,1,lpg,volkswagen,nein,42279
2016-03-06 16:49:09,1500,limousine,2002,manuell,75,golf,125000,3,benzin,volkswagen,ja,16515
2016-03-06 16:49:10,14900,suv,2006,automatik,218,x_reihe,150000,12,diesel,bmw,nein,34225
2016-03-06 16:49:12,2600,kleinwagen,2003,manuell,60,punto,70000,2,benzin,fiat,nein,81371
2016-03-06 16:49:12,12000,coupe,2005,automatik,179,tt,100000,8,benzin,audi,nein,14167
2016-03-06 16:49:13,0,limousine,1992,automatik,174,100,150000,1,benzin,audi,nein,12207
2016-03-06 16:49:26,1249,kleinwagen,2002,manuell,75,2_reihe,150000,12,benzin,peugeot,ja,72768
2016-03-06 16:49:30,1000,kleinwagen,1999,manuell,54,micra,150000,9,benzin,nissan,nein,56470
2016-03-06 16:49:32,1750,limousine,1996,manuell,150,3er,150000,10,benzin,bmw,nein,38871
2016-03-06 16:49:44,3400,kombi,2005,manuell,116,focus,150000,7,benzin,ford,nein,50739
2016-03-06 16:51:24,9200,kombi,2009,manuell,122,passat,125000,9,benzin,volkswagen,nein,34497
2016-03-06 16:51:25,3500,bus,2005,manuell,97,zafira,150000,6,cng,opel,nein,36137
2016-03-06 16:51:26,1950,limousine,1986,automatik,118,andere,150000,3,benzin,mercedes_benz,nein,96346
2016-03-06 16:51:28,2300,bus,2005,manuell,113,scenic,125000,2,benzin,renault,nein,56377
2016-03-06 16:51:29,1199,kleinwagen,2000,manuell,58,seicento,150000,8,benzin,fiat,nein,65195
2016-03-06 16:51:29,1850,cabrio,2001,manuell,147,astra,150000,11,benzin,opel,nein,55411
2016-03-06 16:51:31,9000,coupe,2002,automatik,306,cl,150000,6,benzin,mercedes_benz,nein,37083
2016-03-06 16:51:33,800,cabrio,1998,manuell,115,mx_reihe,150000,7,benzin,mazda,ja,44803
2016-03-06 16:51:47,6000,limousine,2006,manuell,95,a_klasse,90000,6,benzin,mercedes_benz,nein,67487
2016-03-06 16:51:48,5450,limousine,2004,manuell,143,c_klasse,90000,11,benzin,mercedes_benz,nein,21147
2016-03-06 16:51:49,4150,bus,1997,manuell,102,sprinter,150000,4,diesel,mercedes_benz,nein,86438
2016-03-06 16:51:50,2000,kleinwagen,2004,manuell,75,fabia,150000,12,benzin,skoda,nein,99091
2016-03-06 16:52:02,14200,kleinwagen,2015,manuell,125,fiesta,5000,7,benzin,ford,nein,66793
2016-03-06 16:52:04,17485,suv,2011,manuell,197,sorento,100000,5,diesel,kia,nein,41751
2016-03-06 16:52:04,999,kombi,1996,manuell,90,passat,150000,5,benzin,volkswagen,nein,57299
2016-03-06 16:52:05,6450,cabrio,2002,manuell,163,slk,125000,5,benzin,mercedes_benz,nein,35119
2016-03-06 16:52:06,8600,cabrio,2004,manuell,163,a4,125000,5,benzin,audi,nein,36093
2016-03-06 16:52:08,10750,cabrio,2002,manuell,241,andere,125000,7,benzin,honda,ja,91207
2016-03-06 16:52:09,3990,kleinwagen,2003,manuell,75,a2,150000,2,benzin,audi,nein,65232
2016-03-06 16:52:10,1100,limousine,2003,manuell,103,stilo,150000,3,benzin,fiat,nein,96178
2016-03-06 16:52:12,2999,coupe,2001,automatik,163,cl,150000,3,benzin,mercedes_benz,nein,2730
2016-03-06 16:52:13,900,limousine,1995,manuell,0,c_klasse,150000,0,lpg,mercedes_benz,ja,46397
2016-03-06 16:52:25,650,kleinwagen,2003,manuell,80,punto,125000,2,benzin,fiat,ja,42857
2016-03-06 16:52:27,450,kombi,2001,automatik,150,a6,150000,4,diesel,audi,ja,21709
2016-03-06 16:52:29,17500,bus,2006,manuell,102,transporter,80000,10,diesel,volkswagen,nein,42489
2016-03-06 16:52:29,650,bus,2002,manuell,107,scenic,150000,5,benzin,renault,ja,80995
2016-03-06 16:52:36,500,kombi,1997,manuell,135,andere,150000,9,benzin,volvo,ja,67157
2016-03-06 16:52:36,3800,bus,2006,manuell,109,c_max,150000,8,diesel,ford,nein,31840
2016-03-06 16:52:36,10500,limousine,2009,manuell,103,qashqai,125000,8,diesel,nissan,nein,90469
2016-03-06 16:52:38,1689,bus,2004,manuell,101,meriva,150000,7,diesel,opel,nein,55294
2016-03-06 16:52:40,6100,limousine,2004,manuell,170,3er,90000,1,benzin,bmw,nein,53498
2016-03-06 16:52:44,9000,kombi,2008,manuell,177,3er,40000,1,diesel,bmw,nein,39218
2016-03-06 16:52:44,1550,kleinwagen,1998,manuell,60,polo,150000,7,diesel,volkswagen,nein,32547
2016-03-06 16:52:48,46840,limousine,2009,automatik,579,andere,90000,5,benzin,audi,nein,81377
2016-03-06 16:52:50,800,limousine,1996,manuell,101,golf,150000,11,benzin,volkswagen,nein,97299
2016-03-06 16:52:51,65,kleinwagen,1998,manuell,0,fiesta,150000,6,benzin,ford,ja,37176
2016-03-06 16:53:04,2225,bus,2004,manuell,102,andere,125000,4,cng,fiat,ja,99706
2016-03-06 16:53:11,7500,kombi,2008,manuell,170,passat,150000,11,diesel,volkswagen,nein,57334
2016-03-06 16:53:13,6000,limousine,2004,manuell,125,astra,60000,10,benzin,opel,nein,25421
2016-03-06 16:53:16,2000,kleinwagen,2004,manuell,75,corsa,150000,1,benzin,opel,nein,50181
2016-03-06 16:53:18,3700,kombi,2003,automatik,110,corolla,90000,10,benzin,toyota,ja,38116
2016-03-06 16:53:22,16500,suv,2012,manuell,170,yeti,80000,6,diesel,skoda,nein,42389
2016-03-06 16:53:24,5600,kleinwagen,2007,manuell,90,corsa,50000,7,benzin,opel,nein,55411
2016-03-06 16:53:25,849,kleinwagen,1999,manuell,54,corsa,150000,2,benzin,opel,nein,50129
2016-03-06 16:53:25,1800,kombi,2000,manuell,90,golf,150000,8,diesel,volkswagen,nein,94327
2016-03-06 16:53:34,14300,suv,2008,automatik,224,m_klasse,150000,9,diesel,mercedes_benz,nein,45145
2016-03-06 16:53:35,3999,kleinwagen,2011,manuell,68,spark,50000,3,benzin,chevrolet,nein,55576
2016-03-06 16:53:35,13700,coupe,2007,manuell,239,a5,150000,10,diesel,audi,nein,37085
2016-03-06 16:53:36,10400,cabrio,2010,manuell,126,mx_reihe,90000,4,benzin,mazda,nein,63826
2016-03-06 16:53:37,10500,kombi,2011,automatik,140,passat,150000,2,diesel,volkswagen,nein,26624
2016-03-06 17:06:15,21250,cabrio,2014,manuell,160,beetle,10000,5,benzin,volkswagen,nein,35463
2016-03-06 17:06:17,12900,cabrio,2009,manuell,140,3_reihe,80000,6,diesel,peugeot,nein,35630
2016-03-06 17:06:18,1299,kleinwagen,2004,manuell,69,ka,150000,1,benzin,ford,nein,56332
2016-03-06 17:06:18,11800,cabrio,2010,manuell,120,cooper,50000,6,benzin,mini,nein,56412
2016-03-06 17:06:19,14970,limousine,2011,manuell,122,cooper,80000,6,benzin,mini,nein,65589
2016-03-06 17:06:20,3100,kleinwagen,2001,manuell,75,lupo,150000,10,benzin,volkswagen,nein,57518
2016-03-06 17:06:20,4399,bus,2006,manuell,120,zafira,150000,12,diesel,opel,nein,60488
2016-03-06 17:06:21,5490,kombi,2004,manuell,101,passat,150000,10,diesel,volkswagen,nein,56637
2016-03-06 17:06:22,799,coupe,1999,automatik,132,4_reihe,150000,4,benzin,peugeot,nein,35781
2016-03-06 17:06:23,3925,cabrio,1997,manuell,116,golf,125000,3,benzin,volkswagen,nein,57562
2016-03-06 17:06:24,3800,limousine,2005,manuell,116,corolla,150000,1,diesel,toyota,nein,35576
2016-03-06 17:06:25,550,kombi,1996,manuell,0,3er,150000,0,benzin,bmw,ja,61350
2016-03-06 17:06:34,7500,kombi,2004,automatik,177,5er,150000,11,diesel,bmw,nein,60386
2016-03-06 17:06:44,8300,limousine,2005,manuell,170,5er,150000,2,benzin,bmw,nein,56203
2016-03-06 17:06:45,1650,kleinwagen,2008,manuell,95,ka,100000,1,benzin,ford,nein,65239
2016-03-06 17:06:57,8700,limousine,2007,automatik,235,5er,150000,4,diesel,bmw,nein,61449
2016-03-06 17:16:58,0,limousine,2006,automatik,306,7er,150000,12,benzin,bmw,nein,35576
2016-03-06 17:21:21,500,kleinwagen,1998,manuell,101,golf,150000,0,benzin,volkswagen,ja,56218
2016-03-06 17:21:23,3799,cabrio,2004,manuell,95,ka,80000,2,benzin,ford,nein,65606
2016-03-06 17:21:23,4999,kleinwagen,2008,manuell,84,fortwo,100000,9,benzin,smart,nein,63069
2016-03-06 17:21:23,9500,limousine,2006,automatik,232,a6,150000,12,diesel,audi,nein,63069
2016-03-06 17:21:24,5500,limousine,2007,manuell,150,bravo,125000,11,diesel,fiat,nein,56567
2016-03-06 17:21:26,2300,kleinwagen,2001,manuell,75,ibiza,125000,8,benzin,seat,nein,56154
2016-03-06 17:21:49,8350,kombi,2007,manuell,179,a6,150000,7,diesel,audi,nein,60598
2016-03-06 17:21:54,2900,coupe,2003,manuell,116,3er,150000,8,diesel,bmw,nein,56564
2016-03-06 17:22:24,15990,limousine,2012,automatik,105,golf,100000,10,diesel,volkswagen,nein,60486
2016-03-06 17:24:02,0,limousine,1998,manuell,118,3er,150000,12,benzin,bmw,nein,65344
2016-03-06 17:24:11,24900,coupe,2010,automatik,333,a5,125000,6,benzin,audi,nein,65193
2016-03-06 17:25:21,1300,kombi,1999,manuell,0,focus,150000,2,benzin,ford,nein,35576
2016-03-06 17:25:22,1690,kleinwagen,2002,manuell,86,justy,150000,12,benzin,subaru,nein,35713
2016-03-06 17:25:23,5200,coupe,2008,manuell,143,andere,90000,4,benzin,hyundai,ja,55122
2016-03-06 17:25:24,20900,limousine,2009,automatik,197,5er,100000,3,diesel,bmw,nein,60437
2016-03-06 17:25:26,30850,limousine,2011,automatik,245,5er,90000,1,diesel,bmw,nein,60327
2016-03-06 17:25:27,5200,coupe,2008,manuell,143,andere,90000,4,benzin,hyundai,ja,55122
2016-03-06 17:25:27,650,kleinwagen,1993,automatik,71,astra,150000,7,benzin,opel,nein,65934
2016-03-06 17:25:29,850,limousine,2001,manuell,95,megane,150000,4,benzin,renault,ja,60599
2016-03-06 17:25:30,10550,coupe,2009,manuell,122,scirocco,80000,6,benzin,volkswagen,nein,56218
2016-03-06 17:25:40,1190,kombi,1998,manuell,75,astra,150000,6,benzin,opel,nein,65520
2016-03-06 17:26:07,1999,limousine,1997,automatik,150,5er,150000,9,benzin,bmw,nein,35415
2016-03-06 17:26:08,6999,limousine,2003,automatik,177,e_klasse,125000,6,benzin,mercedes_benz,nein,56075
2016-03-06 17:27:16,2000,kombi,2000,manuell,136,3er,150000,5,diesel,bmw,nein,65201
2016-03-06 17:36:18,1500,kleinwagen,2003,manuell,75,clio,150000,3,benzin,renault,nein,79395
2016-03-06 17:36:23,19800,cabrio,2003,manuell,260,boxster,80000,5,benzin,porsche,nein,90530
2016-03-06 17:36:42,5500,kleinwagen,2011,manuell,68,2_reihe,80000,2,diesel,peugeot,nein,81677
2016-03-06 17:36:52,11000,bus,2001,manuell,151,transporter,150000,11,diesel,volkswagen,nein,37441
2016-03-06 17:36:57,7200,coupe,1998,automatik,279,clk,150000,10,benzin,mercedes_benz,nein,29683
2016-03-06 17:37:20,1699,kleinwagen,2004,manuell,60,corsa,150000,10,benzin,opel,nein,48432
2016-03-06 17:37:21,2990,kombi,2002,manuell,101,passat,150000,2,diesel,volkswagen,nein,26670
2016-03-06 17:37:32,8000,coupe,1991,manuell,238,andere,150000,5,benzin,toyota,nein,90522
2016-03-06 17:37:40,20000,limousine,2013,manuell,220,golf,80000,6,benzin,volkswagen,nein,42551
2016-03-06 17:37:53,11100,limousine,2010,manuell,140,astra,70000,5,benzin,opel,nein,4509
2016-03-06 17:38:03,3150,limousine,2000,manuell,165,a6,150000,10,benzin,audi,nein,34292
2016-03-06 17:38:04,4970,kleinwagen,2009,manuell,69,ibiza,100000,7,benzin,seat,nein,78259
2016-03-06 17:40:30,1700,kombi,2004,manuell,150,3er,150000,11,diesel,bmw,ja,66113
2016-03-06 17:40:32,6300,cabrio,2010,automatik,71,fortwo,50000,3,benzin,smart,nein,71573
2016-03-06 17:40:51,500,bus,1998,automatik,114,scenic,150000,4,benzin,renault,nein,80939
2016-03-06 17:40:55,13490,limousine,2011,manuell,116,1er,50000,3,diesel,bmw,nein,51570
2016-03-06 17:41:07,5500,kleinwagen,2005,manuell,54,polo,50000,12,benzin,volkswagen,nein,40221
2016-03-06 17:41:18,760,kleinwagen,2005,manuell,60,ka,125000,10,benzin,ford,nein,73776
2016-03-06 17:41:26,11900,cabrio,2004,automatik,163,a4,70000,6,benzin,audi,nein,72419
2016-03-06 17:41:30,6999,cabrio,2006,manuell,90,one,125000,2,benzin,mini,nein,31691
2016-03-06 17:41:42,1500,limousine,2002,automatik,144,omega,150000,7,benzin,opel,nein,8606
2016-03-06 17:41:43,1999,kombi,2001,manuell,170,mondeo,150000,7,benzin,ford,nein,58515
2016-03-06 17:41:48,1200,kombi,2000,manuell,116,focus,150000,5,benzin,ford,nein,12679
2016-03-06 17:41:51,2500,limousine,2000,manuell,163,5er,150000,10,diesel,bmw,nein,60314
2016-03-06 17:41:57,3400,limousine,2005,automatik,150,c_klasse,150000,3,diesel,mercedes_benz,nein,48529
2016-03-06 17:42:06,15990,cabrio,2009,manuell,143,1er,80000,1,benzin,bmw,nein,40229
2016-03-06 17:42:20,3999,limousine,2006,automatik,109,3_reihe,100000,2,benzin,peugeot,nein,45279
2016-03-06 17:42:33,1980,bus,2002,automatik,82,sprinter,150000,12,diesel,mercedes_benz,nein,19061
2016-03-06 17:42:34,2900,limousine,1995,automatik,300,a8,150000,4,benzin,audi,nein,35435
2016-03-06 17:42:34,8500,limousine,2004,automatik,192,5er,150000,5,benzin,bmw,nein,53577
2016-03-06 17:42:39,1199,kombi,1997,manuell,150,a6,150000,4,lpg,audi,nein,61267
2016-03-06 17:42:40,12900,kombi,2009,manuell,170,c_klasse,150000,10,diesel,mercedes_benz,nein,63773
2016-03-06 17:42:52,4900,bus,2005,manuell,69,caddy,90000,11,diesel,volkswagen,nein,58739
2016-03-06 17:42:54,7450,bus,1998,manuell,102,transporter,150000,2,diesel,volkswagen,nein,38226
2016-03-06 17:42:54,23000,kleinwagen,2012,manuell,109,rio,40000,11,benzin,kia,nein,26802
2016-03-06 17:42:55,2599,kleinwagen,2009,manuell,67,matiz,90000,10,benzin,chevrolet,nein,85077
2016-03-06 17:42:55,1300,kombi,2000,manuell,116,focus,150000,6,benzin,ford,nein,78333
2016-03-06 17:42:56,3500,limousine,2004,manuell,102,golf,150000,1,benzin,volkswagen,nein,26382
2016-03-06 17:42:58,10899,limousine,2006,manuell,218,3er,125000,7,benzin,bmw,nein,93495
2016-03-06 17:42:59,1000,limousine,2002,automatik,125,carisma,125000,5,benzin,mitsubishi,nein,54295
2016-03-06 17:43:03,1699,kleinwagen,2003,manuell,58,corsa,125000,1,benzin,opel,nein,58507
2016-03-06 17:43:06,8500,kombi,2001,automatik,231,3er,100000,6,benzin,bmw,nein,21423
2016-03-06 17:43:08,8100,kleinwagen,2012,manuell,77,i_reihe,50000,1,benzin,hyundai,nein,97273
2016-03-06 17:43:11,4299,limousine,1998,automatik,235,5er,150000,7,benzin,bmw,nein,28259
2016-03-06 17:43:12,2950,kombi,2006,manuell,105,astra,150000,1,benzin,opel,nein,59909
2016-03-06 17:43:18,2950,coupe,2003,automatik,61,fortwo,70000,2,benzin,smart,nein,21335
2016-03-06 17:43:30,2399,kleinwagen,2007,manuell,67,getz,150000,1,benzin,hyundai,nein,49692
2016-03-06 17:44:03,6400,suv,2000,automatik,220,grand,150000,5,benzin,jeep,nein,75015
2016-03-06 17:44:04,3750,limousine,2004,manuell,125,astra,125000,6,benzin,opel,nein,69221
2016-03-06 17:45:22,5000,kombi,2004,automatik,163,e_klasse,150000,5,benzin,mercedes_benz,nein,79104
2016-03-06 17:45:26,850,kombi,1998,manuell,75,astra,150000,2,benzin,opel,nein,30455
2016-03-06 17:45:33,2490,kleinwagen,1999,manuell,75,golf,150000,0,benzin,volkswagen,nein,73529
2016-03-06 17:45:33,4000,kleinwagen,2011,automatik,61,fortwo,60000,12,benzin,smart,nein,25436
2016-03-06 17:45:34,150,limousine,1997,manuell,115,mondeo,125000,12,benzin,ford,ja,4668
2016-03-06 17:45:41,11690,kleinwagen,2013,manuell,87,andere,30000,8,benzin,opel,nein,58332
2016-03-06 17:45:52,8000,kombi,2007,manuell,116,a4,150000,7,diesel,audi,nein,75038
2016-03-06 17:45:53,17990,cabrio,2010,automatik,184,slk,60000,8,benzin,mercedes_benz,nein,70736
2016-03-06 17:45:55,2999,kombi,2004,manuell,155,vectra,150000,6,benzin,opel,nein,26219
2016-03-06 17:46:00,16690,bus,2012,manuell,105,touran,50000,7,diesel,volkswagen,nein,31275
2016-03-06 17:46:04,23000,kleinwagen,2012,manuell,109,rio,40000,11,benzin,kia,nein,26802
2016-03-06 17:46:05,9000,limousine,2008,manuell,140,golf,125000,1,diesel,volkswagen,nein,86316
2016-03-06 17:46:15,1380,kleinwagen,2001,manuell,75,polo,150000,3,benzin,volkswagen,nein,26603
2016-03-06 17:46:17,8000,coupe,2009,manuell,110,megane,40000,10,benzin,renault,nein,14770
2016-03-06 17:46:19,1190,kombi,2000,manuell,116,a4,150000,4,diesel,audi,ja,72070
2016-03-06 17:46:20,3500,kombi,2003,automatik,143,e_klasse,125000,4,diesel,mercedes_benz,ja,82281
2016-03-06 17:46:21,5999,kleinwagen,2014,automatik,15,andere,10000,3,elektro,renault,nein,45966
2016-03-06 17:46:23,2090,kleinwagen,2006,manuell,58,clio,150000,12,benzin,renault,nein,73079
2016-03-06 17:46:24,2450,limousine,1999,manuell,150,5er,150000,1,benzin,bmw,nein,31167
2016-03-06 17:46:26,20500,suv,2009,manuell,239,touareg,150000,5,diesel,volkswagen,nein,18109
2016-03-06 17:46:29,2599,kleinwagen,2006,manuell,68,1_reihe,90000,7,benzin,peugeot,nein,6120
2016-03-06 17:46:32,4500,coupe,2001,manuell,163,c_reihe,150000,1,benzin,volvo,nein,80469
2016-03-06 17:46:34,999,kombi,1997,manuell,125,a4,150000,6,benzin,audi,nein,59387
2016-03-06 17:46:40,5300,limousine,2006,manuell,102,leon,80000,8,benzin,seat,nein,85080
2016-03-06 17:46:45,3000,kleinwagen,2006,manuell,64,polo,125000,4,benzin,volkswagen,nein,25335
2016-03-06 17:46:46,4500,limousine,2002,manuell,193,5er,150000,7,diesel,bmw,nein,71032
2016-03-06 17:46:47,5555,limousine,2006,manuell,147,6_reihe,125000,12,benzin,mazda,nein,64572
2016-03-06 17:46:48,9500,cabrio,2005,automatik,170,a4,150000,7,benzin,audi,nein,85757
2016-03-06 17:46:49,7500,kleinwagen,2014,manuell,69,corsa,30000,2,benzin,opel,nein,49419
2016-03-06 17:46:50,1250,limousine,1991,manuell,120,c_klasse,150000,1,benzin,mercedes_benz,nein,25560
2016-03-06 17:46:53,4799,kleinwagen,2009,manuell,60,fiesta,80000,9,benzin,ford,nein,25474
2016-03-06 17:46:59,950,andere,1998,manuell,69,berlingo,150000,8,diesel,citroen,nein,6246
